term_id,term_str,n,num,pos_max,stop,p_stem
4212,las,59,0,FW,0,la
4213,last,51,0,JJ,0,last
4214,lasted,5,0,VBD,0,last
4215,lasting,1,0,JJ,0,last
4216,lasts,1,0,VBZ,0,last
4217,late,4,0,JJ,0,late
4218,latent,2,0,JJ,0,latent
4219,later,37,0,RB,0,later
4220,latest,1,0,JJS,0,latest
4221,latifundistas,2,0,NN,0,latifundista
4222,latin,6,0,JJ,0,latin
4223,latina,1,0,NNP,0,latina
4224,latter,2,0,JJ,0,latter
4225,laugh,3,0,NN,0,laugh
4226,laughed,1,0,VBD,0,laugh
4227,laughing,4,0,NN,0,laugh
4228,laughs,19,0,NN,0,laugh
4229,laughter,9,0,NN,0,laughter
4230,launch,3,0,VBP,0,launch
4231,launched,3,0,VBD,0,launch
4232,launchers,1,0,NN,0,launcher
4233,launching,2,0,VBG,0,launch
4234,laura,6,0,NNP,0,laura
4235,lavatories,1,0,NN,0,lavatori
4236,law,106,0,NN,0,law
4237,lawlike,1,0,NN,0,lawlik
4238,laws,56,0,NNS,0,law
4239,lawyer,1,0,NN,0,lawyer
4240,lawyers,3,0,JJ,0,lawyer
4241,lay,5,0,VB,0,lay
4242,layers,1,0,NN,0,layer
4243,laying,1,0,NN,0,lay
4244,lazy,2,0,NN,0,lazi
4245,le,1,0,NNP,0,le
4246,lead,21,0,VB,0,lead
4247,leader,18,0,NN,0,leader
4248,leaders,43,0,NNS,0,leader
4249,leadership,25,0,NN,0,leadership
4250,leading,3,0,VBG,0,lead
4251,leads,1,0,NNS,0,lead
4252,leaf,1,0,VB,0,leaf
4253,league,2,0,NN,0,leagu
4254,leaning,2,0,VBG,0,lean
4255,leaping,1,0,VBG,0,leap
4256,learn,30,0,VB,0,learn
4257,learned,23,0,VBD,0,learn
4258,learning,14,0,VBG,0,learn
4259,least,22,0,JJS,0,least
4260,leave,51,0,VB,0,leav
4261,leaves,8,0,VBZ,0,leav
4262,leaving,9,0,VBG,0,leav
4263,lectured,1,0,VBD,0,lectur
4264,lectures,1,0,NNS,0,lectur
4265,led,14,0,VBD,0,led
4266,left,58,0,VBD,0,left
4267,leftist,5,0,JJ,0,leftist
4268,leftists,2,0,NN,0,leftist
4269,leftover,1,0,NN,0,leftov
4270,legal,34,0,JJ,0,legal
4271,legality,4,0,NN,0,legal
4272,legalization,1,0,NN,0,legal
4273,legally,5,0,RB,0,legal
4274,legend,1,0,NN,0,legend
4275,legislate,1,0,VB,0,legisl
4276,legislation,3,0,NN,0,legisl
4277,legislative,4,0,JJ,0,legisl
4278,legislators,1,0,NN,0,legisl
4279,legislature,2,0,NN,0,legislatur
4280,legitimacy,6,0,NN,0,legitimaci
4281,legitimate,7,0,JJ,0,legitim
4282,legitimize,2,0,VB,0,legitim
4283,legs,4,0,NN,0,leg
4284,lend,6,0,VB,0,lend
4285,lenero,1,0,NNP,0,lenero
4286,lengthy,1,0,RBR,0,lengthi
4287,leninism,1,0,NNP,0,lenin
4288,leninist,1,0,NNP,0,leninist
4289,leninists,1,0,NN,0,leninist
4290,lent,1,0,VBD,0,lent
4291,leonel,2,0,NNP,0,leonel
4292,lesbian,1,0,JJ,0,lesbian
4293,lesbianism,2,0,NN,0,lesbian
4294,lesbians,1,0,NNS,0,lesbian
4295,less,20,0,JJR,0,less
4296,lesser,1,0,JJR,0,lesser
4297,lesson,4,0,NN,0,lesson
4298,lessons,2,0,NNS,0,lesson
4299,let,89,0,VB,0,let
4300,lets,36,0,NNP,0,let
4301,letter,64,0,NN,0,letter
4302,letters,27,0,NNS,0,letter
4303,letting,1,0,VBG,0,let
4304,level,43,0,NN,0,level
4305,levels,7,0,NN,0,level
4306,león,2,0,NNP,0,león
4307,liberación,3,0,NNP,0,liberación
4308,liberalism,2,0,NN,0,liber
4309,liberated,9,0,JJ,0,liber
4310,liberates,1,0,NN,0,liber
4311,liberating,1,0,VBG,0,liber
4312,liberation,113,0,NNP,0,liber
4313,liberatory,3,0,NN,0,liberatori
4314,libertarian,1,0,JJ,0,libertarian
4315,liberty,13,0,NN,0,liberti
4316,library,2,0,NN,0,librari
4317,libya,1,0,VB,0,libya
4318,lie,16,0,NN,0,lie
4319,lied,1,0,VBN,0,lie
4320,lies,39,0,NNS,0,lie
4321,lieutenant,9,0,NNP,0,lieuten
4322,life,75,0,NN,0,life
4323,lift,1,0,VB,0,lift
4324,lifts,1,0,VBZ,0,lift
4325,liga,1,0,VBD,0,liga
4326,light,22,0,NN,0,light
4327,lightbulb,1,0,JJ,0,lightbulb
4328,lightened,1,0,VBN,0,lighten
4329,lighter,2,0,NN,0,lighter
4330,lighting,3,0,VBG,0,light
4331,lightly,1,0,RB,0,lightli
4332,lightning,2,0,JJ,0,lightn
4333,lights,3,0,NNS,0,light
4334,like,237,0,IN,0,like
4335,liked,3,0,VBN,0,like
4336,likely,5,0,JJ,0,like
4337,likes,6,0,VBZ,0,like
4338,limit,6,0,NN,0,limit
4339,limitations,2,0,NNS,0,limit
4340,limited,11,0,VBN,0,limit
4341,limits,4,0,NNS,0,limit
4342,line,15,0,NN,0,line
4343,liners,1,0,NNS,0,liner
4344,lines,8,0,NNS,0,line
4345,lining,1,0,VBG,0,line
4346,link,9,0,NN,0,link
4347,links,3,0,NNS,0,link
4348,lion,1,0,NNP,0,lion
4349,lip,1,0,NN,0,lip
4350,lips,5,0,NN,0,lip
4351,list,23,0,NN,0,list
4352,listen,36,0,VB,0,listen
4353,listened,6,0,VBD,0,listen
4354,listening,5,0,VBG,0,listen
4355,lists,2,0,NNS,0,list
4356,lit,3,0,JJ,0,lit
4357,literary,3,0,JJ,0,literari
4358,literature,3,0,NN,0,literatur
4359,littered,1,0,VBN,0,litter
4360,little,55,0,JJ,0,littl
4361,live,73,0,VB,0,live
4362,lived,13,0,VBD,0,live
4363,lively,1,0,RB,0,live
4364,lives,45,0,VBZ,0,live
4365,livestock,1,0,NN,0,livestock
4366,living,34,0,NN,0,live
4367,llosa,1,0,NNP,0,llosa
4368,ln,8,0,NN,0,ln
4369,load,3,0,NN,0,load
4370,loads,2,0,NN,0,load
4371,loan,1,0,NN,0,loan
4372,loans,7,0,NNS,0,loan
4373,local,33,0,JJ,0,local
4374,locally,2,0,RB,0,local
4375,locate,1,0,VB,0,locat
4376,located,5,0,JJ,0,locat
4377,location,5,0,NN,0,locat
4378,locations,1,0,NN,0,locat
4379,lock,2,0,NN,0,lock
4380,lodging,5,0,NN,0,lodg
4381,logic,8,0,NN,0,logic
4382,logical,7,0,JJ,0,logic
4383,logically,1,0,NN,0,logic
4384,logistical,2,0,JJ,0,logist
4385,logistically,1,0,NN,0,logist
4386,loneliest,1,0,NN,0,loneliest
4387,loneliness,1,0,NN,0,loneli
4388,lonely,1,0,JJ,0,lone
4389,long,74,0,JJ,0,long
4390,longer,33,0,RB,0,longer
4391,longest,1,0,JJS,0,longest
4392,longing,3,0,NN,0,long
4393,longs,1,0,NNS,0,long
4394,look,66,0,VB,0,look
4395,looked,21,0,VBD,0,look
4396,looking,13,0,VBG,0,look
4397,looks,11,0,VBZ,0,look
4398,loose,5,0,JJ,0,loos
4399,loosen,3,0,NNP,0,loosen
4400,loosening,2,0,NN,0,loosen
4401,loosens,1,0,VBZ,0,loosen
4402,looting,4,0,NN,0,loot
4403,lords,1,0,NNS,0,lord
4404,lorenzo,2,0,NNP,0,lorenzo
4405,los,5,0,NNP,0,lo
4406,lose,12,0,VB,0,lose
4407,losenever,1,0,VB,0,losenev
4408,losers,2,0,NNS,0,loser
4409,loses,2,0,VBZ,0,lose
4410,losing,1,0,VBG,0,lose
4411,loss,1,0,NN,0,loss
4412,losses,3,0,NNS,0,loss
4413,lost,10,0,VBN,0,lost
4414,lot,27,0,NN,0,lot
4415,lots,5,0,NNS,0,lot
4416,loudly,2,0,JJ,0,loudli
4417,love,28,0,NN,0,love
4418,loved,2,0,VBD,0,love
4419,lover,1,0,NN,0,lover
4420,loves,1,0,VBZ,0,love
4421,loving,1,0,JJ,0,love
4422,low,4,0,JJ,0,low
4423,lower,2,0,JJR,0,lower
4424,lowered,1,0,VBD,0,lower
4425,lowers,1,0,VBZ,0,lower
4426,lowest,1,0,JJS,0,lowest
4427,loyal,1,0,JJ,0,loyal
4428,lrgitimacy,1,0,NN,0,lrgitimaci
4429,lthat,1,0,IN,0,lthat
4430,lucha,2,0,NNP,0,lucha
4431,luck,3,0,NN,0,luck
4432,lucky,1,0,JJ,0,lucki
4433,lucrecia,1,0,NNP,0,lucrecia
4434,lucía,1,0,NNP,0,lucía
4435,luggers,1,0,JJ,0,lugger
4436,lugubrious,1,0,JJ,0,lugubri
4437,luis,2,0,NNP,0,lui
4438,luminoso,2,0,NNP,0,luminoso
4439,luxuries,1,0,NNS,0,luxuri
4440,luxury,1,0,NN,0,luxuri
4441,lying,7,0,VBG,0,lie
4442,lynchers,1,0,NNS,0,lyncher
4443,lynching,1,0,JJ,0,lynch
4444,lázaro,1,0,NNP,0,lázaro
4445,líbano,1,0,NNP,0,líbano
4446,lópez,4,0,NNP,0,lópez
4447,m,139,0,NNP,1,m
4448,mac,2,0,NNP,0,mac
4449,machado,1,0,NNP,0,machado
4450,machete,3,0,NN,0,machet
4451,machetes,1,0,NNS,0,machet
4452,machine,8,0,NN,0,machin
4453,machinery,13,0,NN,0,machineri
4454,machines,1,0,NNS,0,machin
4455,macho,1,0,NNP,0,macho
4456,macrópolis,1,0,RB,0,macrópoli
4457,mad,3,0,JJ,0,mad
4458,made,85,0,VBN,0,made
4459,madman,1,0,VBP,0,madman
4460,magazine,7,0,NN,0,magazin
4461,magazines,5,0,NNS,0,magazin
4462,magic,1,0,JJ,0,magic
4463,magical,4,0,JJ,0,magic
4464,magna,3,0,NNP,0,magna
4465,magnificent,1,0,NNP,0,magnific
4466,magnifies,1,0,VBZ,0,magnifi
4467,magnitude,2,0,NN,0,magnitud
4468,magonismo,4,0,NNP,0,magonismo
4469,magu,1,0,NNP,0,magu
4470,magón,6,0,NNP,0,magón
4471,mail,2,0,NN,0,mail
4472,mails,1,0,NN,0,mail
4473,main,9,0,JJ,0,main
4474,mainly,8,0,RB,0,mainli
4475,maintain,9,0,VB,0,maintain
4476,maintained,6,0,VBN,0,maintain
4477,maintains,4,0,VBZ,0,maintain
4478,major,25,0,NNP,0,major
4479,majority,51,0,NN,0,major
4480,make,122,0,VB,0,make
4481,makes,24,0,VBZ,0,make
4482,making,28,0,VBG,0,make
4483,malaria,1,0,NN,0,malaria
4484,male,5,0,JJ,0,male
4485,malnutrition,3,0,NN,0,malnutrit
4486,mam,2,0,NNP,0,mam
4487,man,49,0,NN,0,man
4488,manage,5,0,VB,0,manag
4489,managed,6,0,VBD,0,manag
4490,management,1,0,NN,0,manag
4491,mandate,6,0,NN,0,mandat
4492,mandatory,2,0,NN,0,mandatori
4493,maneuver,2,0,NN,0,maneuv
4494,maneuvering,2,0,VBG,0,maneuv
4495,maneuvers,1,0,NN,0,maneuv
4496,manifestations,1,0,NN,0,manifest
4497,manipulate,1,0,VB,0,manipul
4498,manipulated,3,0,VBN,0,manipul
4499,manipulating,1,0,VBG,0,manipul
4500,manipulation,1,0,NN,0,manipul
4501,manner,6,0,NN,0,manner
4502,mans,2,0,NN,0,man
4503,mansions,3,0,NNS,0,mansion
4504,manual,3,0,JJ,0,manual
4505,manuals,1,0,NNS,0,manual
4506,manuel,37,0,NNP,0,manuel
4507,manufacture,2,0,NNS,0,manufactur
4508,manuscript,1,0,NN,0,manuscript
4509,many,181,0,JJ,0,mani
4510,mao,1,0,NNP,0,mao
4511,maoist,2,0,NNP,0,maoist
4512,maoists,9,0,NNS,0,maoist
4513,mapastepec,5,0,NNP,0,mapastepec
4514,mapuche,1,0,NNP,0,mapuch
4515,maradona,1,0,VBP,0,maradona
4516,march,25,0,NNP,0,march
4517,marcha,1,0,NNP,0,marcha
4518,marchers,1,0,NNS,0,marcher
4519,marches,1,0,NN,0,march
4520,marching,1,0,VBG,0,march
4521,marcos,156,0,NNP,0,marco
4522,marcoses,1,0,NNP,0,marcos
4523,marcoss,1,0,NNP,0,marcoss
4524,margaritas,19,0,NNP,0,margarita
4525,margin,1,0,NN,0,margin
4526,marginalization,3,0,NN,0,margin
4527,maria,2,0,NNP,0,maria
4528,mariana,3,0,NNP,0,mariana
4529,marijuana,1,0,NN,0,marijuana
4530,marimba,1,0,NN,0,marimba
4531,marina,2,0,NNP,0,marina
4532,marinade,1,0,NN,0,marinad
4533,mario,14,0,NNP,0,mario
4534,mark,6,0,VBP,0,mark
4535,marked,2,0,VBN,0,mark
4536,market,10,0,NN,0,market
4537,markets,2,0,NNPS,0,market
4538,maros,1,0,NNP,0,maro
4539,marriage,5,0,NN,0,marriag
4540,marriages,1,0,NN,0,marriag
4541,married,22,0,JJ,0,marri
4542,marries,1,0,NN,0,marri
4543,marry,6,0,VB,0,marri
4544,marrying,1,0,VBG,0,marri
4545,marseille,1,0,NNP,0,marseil
4546,martin,1,0,NNP,0,martin
4547,martyrs,3,0,NN,0,martyr
4548,martínez,2,0,NNP,0,martínez
4549,marx,1,0,NNP,0,marx
4550,marxism,2,0,NNP,0,marxism
4551,marxist,1,0,NNP,0,marxist
4552,marxists,3,0,NNP,0,marxist
4553,maría,9,0,NNP,0,maría
4554,marías,2,0,NNP,0,maría
4555,mask,45,0,NN,0,mask
4556,masked,7,0,JJ,0,mask
4557,masks,29,0,NNS,0,mask
4558,mass,3,0,NN,0,mass
4559,massacre,8,0,NN,0,massacr
4560,massacred,1,0,VBD,0,massacr
4561,massacres,1,0,VBZ,0,massacr
4562,masses,5,0,NN,0,mass
4563,massive,1,0,JJ,0,massiv
4564,masters,2,0,NN,0,master
4565,masturbation,1,0,NN,0,masturb
4566,match,2,0,NN,0,match
4567,mateo,1,0,NNP,0,mateo
4568,material,16,0,NN,0,materi
4569,materially,2,0,RB,0,materi
4570,materials,15,0,NNS,0,materi
4571,maternal,1,0,JJ,0,matern
4572,maternity,1,0,NN,0,matern
4573,mathematics,1,0,NN,0,mathemat
4574,matter,25,0,NN,0,matter
4575,matters,15,0,NNS,0,matter
4576,mature,1,0,NN,0,matur
4577,maturing,1,0,VBG,0,matur
4578,maturity,3,0,NN,0,matur
4579,maximal,1,0,JJ,0,maxim
4580,maximum,4,0,JJ,0,maximum
4581,may,78,0,MD,0,may
4582,maya,1,0,NNP,0,maya
4583,mayan,3,0,NNP,0,mayan
4584,mayas,1,0,NNP,0,maya
4585,maybe,19,0,RB,0,mayb
4586,mayo,1,0,NNP,0,mayo
4587,me,172,0,PRP,1,me
4588,meal,1,0,NN,0,meal
4589,mean,36,0,VBP,0,mean
4590,meaning,2,0,NN,0,mean
4591,meaningless,1,0,JJ,0,meaningless
4592,means,60,0,VBZ,0,mean
4593,meant,5,0,VBD,0,meant
4594,meantime,1,0,NN,0,meantim
4595,measles,3,0,NN,0,measl
4596,measure,3,0,NN,0,measur
4597,measured,1,0,NNS,0,measur
4598,measures,3,0,NN,0,measur
4599,meat,6,0,NN,0,meat
4600,mechanism,2,0,NN,0,mechan
4601,mechanisms,1,0,NN,0,mechan
4602,media,41,0,NNS,0,media
4603,mediate,2,0,VB,0,mediat
4604,mediating,1,0,VBG,0,mediat
4605,mediation,17,0,NNP,0,mediat
4606,mediator,5,0,NN,0,mediat
4607,mediators,1,0,NNS,0,mediat
4608,medic,4,0,JJ,0,medic
4609,medical,7,0,JJ,0,medic
4610,medication,1,0,NN,0,medic
4611,medicine,10,0,NN,0,medicin
4612,medicines,2,0,NNS,0,medicin
4613,medics,2,0,NN,0,medic
4614,mediocre,1,0,NN,0,mediocr
4615,mediocrity,1,0,NN,0,mediocr
4616,medium,11,0,NN,0,medium
4617,meek,1,0,NN,0,meek
4618,meet,16,0,VB,0,meet
4619,meeting,14,0,NN,0,meet
4620,meetings,5,0,NNS,0,meet
4621,meets,2,0,VBZ,0,meet
4622,melancholic,1,0,JJ,0,melanchol
4623,member,14,0,NN,0,member
4624,members,47,0,NNS,0,member
4625,membership,2,0,NN,0,membership
4626,memorable,1,0,JJ,0,memor
4627,memories,2,0,NN,0,memori
4628,men,134,0,NNS,0,men
4629,mena,3,0,NNP,0,mena
4630,menacing,2,0,NN,0,menac
4631,menchu,3,0,NNP,0,menchu
4632,mendoza,1,0,NNP,0,mendoza
4633,menstrual,1,0,JJ,0,menstrual
4634,mention,3,0,NN,0,mention
4635,mentioned,12,0,VBN,0,mention
4636,mentions,1,0,NNS,0,mention
4637,meo,1,0,NN,0,meo
4638,mercenaries,1,0,NNS,0,mercenari
4639,merchandise,2,0,NN,0,merchandis
4640,merchants,3,0,NNS,0,merchant
4641,mercy,1,0,NN,0,merci
4642,mere,1,0,JJ,0,mere
4643,merely,4,0,RB,0,mere
4644,merengues,1,0,NN,0,merengu
4645,merits,1,0,VBZ,0,merit
4646,merry,1,0,JJ,0,merri
4647,mess,7,0,NN,0,mess
4648,message,16,0,NN,0,messag
4649,messages,3,0,NNS,0,messag
4650,mestizo,3,0,NN,0,mestizo
4651,mestizos,3,0,NN,0,mestizo
4652,met,23,0,VBN,0,met
4653,meter,1,0,NN,0,meter
4654,meters,5,0,NNS,0,meter
4655,method,9,0,NN,0,method
4656,methods,11,0,NNS,0,method
4657,metro,2,0,NN,0,metro
4658,mexican,267,0,NNP,0,mexican
4659,mexicanas,1,0,NNP,0,mexicana
4660,mexicano,5,0,NNP,0,mexicano
4661,mexicans,57,0,NNP,0,mexican
4662,mexico,191,0,NNP,0,mexico
4663,mexicos,6,0,NNP,0,mexico
4664,michoacán,4,0,NNP,0,michoacán
4665,microphones,1,0,NN,0,microphon
4666,middle,13,0,NN,0,middl
4667,midnight,3,0,NN,0,midnight
4668,midway,1,0,NN,0,midway
4669,might,27,0,MD,0,might
4670,miguel,10,0,NNP,0,miguel
4671,mildly,1,0,RB,0,mildli
4672,militancy,1,0,NN,0,milit
4673,militants,2,0,NNS,0,milit
4674,militarily,5,0,VB,0,militarili
4675,militarization,1,0,NN,0,militar
4676,militarized,1,0,VBN,0,militar
4677,military,177,0,JJ,0,militari
4678,militia,11,0,NN,0,militia
4679,militiaman,1,0,NN,0,militiaman
4680,militias,4,0,NN,0,militia
4681,milk,4,0,NN,0,milk
4682,millenarian,1,0,JJ,0,millenarian
4683,millions,4,0,JJ,0,million
4684,mills,2,0,NN,0,mill
4685,mina,1,0,NNP,0,mina
4686,mind,7,0,NN,0,mind
4687,minded,4,0,NN,0,mind
4688,mindedness,1,0,NN,0,minded
4689,minds,5,0,NNS,0,mind
4690,mine,4,0,JJ,0,mine
4691,mines,4,0,NN,0,mine
4692,minesweepers,3,0,NNS,0,minesweep
4693,mini,2,0,NN,0,mini
4694,minimal,1,0,JJ,0,minim
4695,minimizing,1,0,VBG,0,minim
4696,minimum,6,0,JJ,0,minimum
4697,ministry,1,0,NN,0,ministri
4698,minorities,2,0,NNS,0,minor
4699,minority,6,0,NN,0,minor
4700,minute,9,0,NN,0,minut
4701,minutes,2,0,NN,0,minut
4702,mira,1,0,NNP,0,mira
4703,miracle,1,0,NN,0,miracl
4704,miradero,1,0,NNP,0,miradero
4705,mirror,1,0,NN,0,mirror
4706,misappropriation,1,0,NN,0,misappropri
4707,mischievous,1,0,JJ,0,mischiev
4708,miserable,3,0,JJ,0,miser
4709,misery,27,0,NN,0,miseri
4710,misinform,1,0,VB,0,misinform
4711,misinterpreted,2,0,JJ,0,misinterpret
4712,mispronounced,1,0,VBD,0,mispronounc
4713,miss,3,0,VB,0,miss
4714,missed,1,0,VBD,0,miss
4715,missing,5,0,NN,0,miss
4716,mission,1,0,NN,0,mission
4717,missions,3,0,NN,0,mission
4718,missteps,1,0,NN,0,misstep
4719,mist,1,0,NN,0,mist
4720,mistake,9,0,NN,0,mistak
4721,mistakes,3,0,NN,0,mistak
4722,mistreat,1,0,NN,0,mistreat
4723,mistreated,3,0,VBN,0,mistreat
4724,mistreatment,2,0,NN,0,mistreat
4725,mistreats,2,0,VBD,0,mistreat
4726,mistrust,3,0,NN,0,mistrust
4727,misunderstandings,1,0,NNS,0,misunderstand
4728,misuse,1,0,NN,0,misus
4729,mix,1,0,NN,0,mix
4730,mixed,1,0,VBN,0,mix
4731,mixes,1,0,VBD,0,mix
4732,mj,1,0,NNP,0,mj
4733,mobilization,1,0,NN,0,mobil
4734,mobilizations,2,0,NN,0,mobil
4735,mobilize,2,0,VB,0,mobil
4736,mobilizing,1,0,VBG,0,mobil
4737,mock,1,0,VB,0,mock
4738,model,3,0,NN,0,model
4739,modern,6,0,JJ,0,modern
4740,modernism,1,0,NN,0,modern
4741,modernist,1,0,NN,0,modernist
4742,modernity,2,0,NN,0,modern
4743,modernization,1,0,NN,0,modern
4744,modes,1,0,NNS,0,mode
4745,modification,3,0,NN,0,modif
4746,modified,2,0,VBN,0,modifi
4747,modify,4,0,VB,0,modifi
4748,modifying,1,0,VBG,0,modifi
4749,moguel,4,0,NNP,0,moguel
4750,moi,1,0,NNP,0,moi
4751,moises,2,0,NNP,0,mois
4752,moment,30,0,NN,0,moment
4753,moments,1,0,NNS,0,moment
4754,monday,3,0,NNP,0,monday
4755,monde,1,0,NNP,0,mond
4756,monetary,3,0,JJ,0,monetari
4757,money,25,0,NN,0,money
4758,monitored,1,0,VBN,0,monitor
4759,monkey,2,0,NN,0,monkey
4760,monolingual,1,0,JJ,0,monolingu
4761,monologue,4,0,NN,0,monologu
4762,mononucleosis,1,0,NN,0,mononucleosi
4763,monopolies,1,0,NNS,0,monopoli
4764,monopolize,1,0,VB,0,monopol
4765,monopolized,1,0,VBN,0,monopol
4766,monopoly,1,0,NN,0,monopoli
4767,monsi,1,0,NNP,0,monsi
4768,monsieur,1,0,VB,0,monsieur
4769,monsivais,3,0,NNP,0,monsivai
4770,monster,1,0,NN,0,monster
4771,monte,1,0,NNP,0,mont
4772,montes,1,0,NNP,0,mont
4773,month,6,0,NN,0,month
4774,monthly,8,0,JJ,0,monthli
4775,months,6,0,NNS,0,month
4776,montoneros,1,0,NNP,0,montonero
4777,moon,1,0,NN,0,moon
4778,moping,1,0,VBG,0,mope
4779,moral,9,0,JJ,0,moral
4780,morality,1,0,VBN,0,moral
4781,morally,2,0,RB,0,moral
4782,more,185,0,JJR,1,more
4783,morelense,1,0,NNP,0,morelens
4784,morelos,10,0,NNP,0,morelo
4785,moreno,1,0,NNP,0,moreno
4786,moreover,7,0,NNP,0,moreov
4787,morning,19,0,NN,0,morn
4788,morquecho,11,0,NNP,0,morquecho
4789,mortal,1,0,JJ,0,mortal
4790,mortality,1,0,NN,0,mortal
4791,mortally,1,0,RB,0,mortal
4792,mortals,1,0,NN,0,mortal
4793,mortar,2,0,NN,0,mortar
4794,mortars,2,0,NN,0,mortar
4795,mosaic,2,0,NN,0,mosaic
4796,moscow,1,0,NN,0,moscow
4797,most,64,0,RBS,1,most
4798,mostly,6,0,RB,0,mostli
4799,mother,8,0,NN,0,mother
4800,mothers,1,0,NNS,0,mother
4801,motivates,1,0,VBZ,0,motiv
4802,motive,1,0,NN,0,motiv
4803,motor,1,0,NN,0,motor
4804,motorcycle,1,0,NN,0,motorcycl
4805,motto,1,0,NN,0,motto
4806,mountain,27,0,NN,0,mountain
4807,mountains,154,0,NNS,0,mountain
4808,mounted,2,0,VBD,0,mount
4809,mousetrap,2,0,NN,0,mousetrap
4810,mouth,13,0,NN,0,mouth
4811,mouthful,1,0,NN,0,mouth
4812,mouths,13,0,NNS,0,mouth
4813,move,23,0,VB,0,move
4814,moved,7,0,VBD,0,move
4815,movement,65,0,NN,0,movement
4816,movements,9,0,NN,0,movement
4817,moves,2,0,VBZ,0,move
4818,movie,3,0,NN,0,movi
4819,movies,1,0,NN,0,movi
4820,movimiento,1,0,VBD,0,movimiento
4821,moving,9,0,VBG,0,move
4822,mr,60,0,NNP,0,mr
4823,much,68,0,JJ,0,much
4824,mud,2,0,NN,0,mud
4825,muddled,1,0,VBN,0,muddl
4826,muddy,1,0,JJ,0,muddi
4827,muerte,1,0,NNP,0,muert
4828,multi,3,0,JJ,0,multi
4829,multiple,1,0,JJ,0,multipl
4830,multiplied,2,0,VBD,0,multipli
4831,multivisión,2,0,NNP,0,multivisión
4832,municipal,45,0,JJ,0,municip
4833,munitions,1,0,NN,0,munit
4834,murder,7,0,NN,0,murder
4835,murdered,1,0,VBN,0,murder
4836,murderers,1,0,NNS,0,murder
4837,murders,1,0,NNS,0,murder
4838,murmurs,2,0,NNS,0,murmur
4839,museums,2,0,NN,0,museum
4840,music,1,0,NN,0,music
4841,muslim,1,0,NNP,0,muslim
4842,must,94,0,MD,0,must
4843,mustache,1,0,NN,0,mustach
4844,mutando,1,0,PRP,0,mutando
4845,mutatis,1,0,NNP,0,mutati
4846,mute,3,0,JJ,0,mute
4847,mutilate,2,0,VB,0,mutil
4848,mutual,4,0,JJ,0,mutual
4849,mutually,2,0,RB,0,mutual
4850,my,100,0,PRP$,1,my
4851,myriad,1,0,NN,0,myriad
4852,myself,15,0,PRP,1,myself
4853,mysteries,2,0,NN,0,mysteri
4854,mystery,1,0,NN,0,mysteri
4855,myth,3,0,NN,0,myth
4856,mythical,2,0,JJ,0,mythic
4857,márquez,1,0,NNP,0,márquez
4858,márquezs,1,0,NNP,0,márquez
4859,n,1,0,NNP,0,n
4860,n700,1,0,NNP,0,n700
4861,nacional,14,0,NNP,0,nacion
4862,nafta,15,0,NNP,0,nafta
4863,nails,1,0,NNS,0,nail
4864,naivete,1,0,NN,0,naivet
4865,name,49,0,NN,0,name
4866,named,24,0,VBN,0,name
4867,nameless,7,0,NN,0,nameless
4868,namely,1,0,RB,0,name
4869,names,13,0,NNS,0,name
4870,naming,2,0,NN,0,name
4871,narco,3,0,JJ,0,narco
4872,narcotic,1,0,JJ,0,narcot
4873,narrate,1,0,VB,0,narrat
4874,narrow,1,0,VBP,0,narrow
4875,narrowed,1,0,VBN,0,narrow
4876,narrowness,1,0,NN,0,narrow
4877,nation,37,0,NN,0,nation
4878,national,324,0,JJ,0,nation
4879,nationality,1,0,JJ,0,nation
4880,nationally,2,0,VB,0,nation
4881,nations,4,0,JJ,0,nation
4882,nationwide,1,0,JJ,0,nationwid
4883,native,3,0,JJ,0,nativ
4884,natives,1,0,NNS,0,nativ
4885,natural,9,0,JJ,0,natur
4886,nature,5,0,NN,0,natur
4887,nauseated,1,0,JJ,0,nauseat
4888,nay,1,0,SYM,0,nay
4889,near,10,0,IN,0,near
4890,nearby,1,0,JJ,0,nearbi
4891,neared,1,0,VBD,0,near
4892,nearer,1,0,RB,0,nearer
4893,nearest,2,0,JJS,0,nearest
4894,nearing,1,0,VBG,0,near
4895,nearly,1,0,RB,0,nearli
4896,nebuchanedzar,1,0,NN,0,nebuchanedzar
4897,necessarily,6,0,RB,0,necessarili
4898,necessary,64,0,JJ,0,necessari
4899,necessities,7,0,NNS,0,necess
4900,necessity,12,0,NN,0,necess
4901,neck,1,0,NN,0,neck
4902,need,76,0,VBP,0,need
4903,needed,18,0,VBN,0,need
4904,needless,1,0,NN,0,needless
4905,needs,26,0,NNS,0,need
4906,negated,1,0,JJ,0,negat
4907,negative,1,0,JJ,0,neg
4908,neglect,1,0,VB,0,neglect
4909,neglected,1,0,VBN,0,neglect
4910,negotiate,20,0,VB,0,negoti
4911,negotiated,3,0,VBN,0,negoti
4912,negotiating,9,0,VBG,0,negoti
4913,negotiation,16,0,NN,0,negoti
4914,negotiations,19,0,NN,0,negoti
4915,negotiators,2,0,NNS,0,negoti
4916,neighbor,2,0,NN,0,neighbor
4917,neighborhood,2,0,NN,0,neighborhood
4918,neighboring,1,0,JJ,0,neighbor
4919,neighbors,5,0,NNS,0,neighbor
4920,neither,12,0,DT,0,neither
4921,neo,1,0,JJ,0,neo
4922,neoliberal,4,0,JJ,0,neoliber
